method,evaluation,n_estimators,max_depth,min_samples_split,min_samples_leaf,f1,best_f1,elapsed_time
BO,50,20,13,2,1,0.6622251832111925,0.6918641896220371,66.83393457099919
BO,51,20,25,2,1,0.6751081904151306,0.6918641896220371,67.22054763599954
BO,52,192,26,20,1,0.6889103803997421,0.6918641896220371,68.90054891100044
BO,53,300,26,2,1,0.6854594680681637,0.6918641896220371,72.48771574899911
BO,54,300,14,20,1,0.6682173118458216,0.6918641896220371,73.93321727900002
BO,55,180,27,20,1,0.6903732180041646,0.6918641896220371,75.52399053199952
BO,56,300,30,20,1,0.6905027932960894,0.6918641896220371,78.23580040399975
BO,57,20,30,7,1,0.6815944100365253,0.6918641896220371,78.61315631999969
BO,58,141,29,20,1,0.6929964822513591,0.6929964822513591,79.95980271000008
BO,59,148,29,20,1,0.6914961636828645,0.6929964822513591,81.34410785999899
BO,60,144,29,20,1,0.6919264588329337,0.6929964822513591,82.70000424699901
BO,61,141,29,20,1,0.6929964822513591,0.6929964822513591,84.04279119899911
BO,62,139,29,20,1,0.6918279225971534,0.6929964822513591,85.37407362799968
BO,63,20,20,2,1,0.6759199483537767,0.6929964822513591,85.71122856399961
BO,64,300,24,2,15,0.6663379355687048,0.6929964822513591,87.30669667099937
QMC,1,40,13,19,4,0.6592592592592592,0.6592592592592592,0.19464517499909562
QMC,2,291,28,9,14,0.6702614379084967,0.6702614379084967,1.6615435839994461
QMC,3,218,10,14,7,0.650917743031951,0.6702614379084967,2.3181322509990423
QMC,4,108,20,6,11,0.6674368707707542,0.6702614379084967,2.927698674999192
QMC,5,148,4,7,9,0.3773153441573291,0.6702614379084967,3.1740446359999623
QMC,6,178,21,18,6,0.6764802093555774,0.6764802093555774,4.2002481180006725
QMC,7,250,15,3,13,0.6600770648349807,0.6764802093555774,5.218349197999487
QMC,8,81,24,11,1,0.6904838192886895,0.6904838192886895,5.919048200999896
QMC,9,72,8,3,5,0.6312154696132597,0.6904838192886895,6.113741043000118
QMC,10,241,17,13,10,0.6672171758876961,0.6904838192886895,7.316573288000654
QMC,11,170,11,8,2,0.659922441409543,0.6904838192886895,7.883886912999515
QMC,12,140,28,16,12,0.6745967084894899,0.6904838192886895,8.650893168000039
QMC,13,100,16,15,14,0.6617671621847336,0.6904838192886895,9.096352664000733
QMC,14,209,26,5,4,0.6844746640764126,0.6904838192886895,10.571735408999302
QMC,15,282,7,18,10,0.6189555125725339,0.6904838192886895,11.188483466999969
QMC,16,31,22,11,8,0.66864490603363,0.6904838192886895,11.399210866999056
QMC,17,21,6,12,12,0.5927650429799427,0.6904838192886895,11.475956750999103
QMC,18,271,23,2,2,0.6856864970011347,0.6904838192886895,13.578508127999157
QMC,19,203,16,16,8,0.6636636636636637,0.6904838192886895,14.520393333999891
QMC,20,93,25,8,6,0.6766819072501633,0.6904838192886895,15.111502843999915
QMC,21,134,12,5,6,0.6555330634278003,0.6904838192886895,15.606270206999397
QMC,22,162,28,15,11,0.6717756399804338,0.6904838192886895,16.48734072300067
QMC,23,231,7,10,4,0.6186470382053978,0.6904838192886895,16.98672589799935
QMC,24,60,18,18,14,0.6660088801184015,0.6904838192886895,17.28551793400038
QMC,25,87,14,10,10,0.6625603462626936,0.6904838192886895,17.653483345000495
QMC,26,257,25,20,7,0.6796494644595911,0.6904838192886895,19.132412121000016
QMC,27,189,5,5,15,0.5420739888824995,0.6904838192886895,19.471290322999266
QMC,28,159,21,13,3,0.679810982564771,0.6904838192886895,20.51721845999964
QMC,29,118,10,17,2,0.654066824164698,0.6904838192886895,20.885599833000015
QMC,30,230,19,7,12,0.666776750330251,0.6904838192886895,21.984541477000676
QMC,31,297,12,12,5,0.6597385182701978,0.6904838192886895,23.052540919999956
QMC,32,47,29,4,9,0.6780766096169519,0.6904838192886895,23.339647867000167
QMC,33,52,9,8,14,0.6334190231362468,0.6904838192886895,23.501718499999697
QMC,34,292,19,16,4,0.6744491943439658,0.6904838192886895,25.112591350000002
QMC,35,224,14,3,11,0.6595281914003681,0.6904838192886895,26.004075118999026
QMC,36,124,29,13,7,0.6789199739752765,0.6904838192886895,26.769455743000435
QMC,37,154,15,19,6,0.6644440740123354,0.6904838192886895,27.456228323999312
QMC,38,194,24,11,8,0.6781927907356059,0.6904838192886895,28.554967677000604
QMC,39,263,5,14,2,0.5545300433226596,0.6904838192886895,29.008937303000494
QMC,40,81,22,4,13,0.6702667321224022,0.6904838192886895,29.43879024600028
QMC,41,55,11,14,9,0.6518417925649296,0.6904838192886895,29.64059022499896
QMC,42,236,28,6,5,0.6828478964401294,0.6904838192886895,31.179876001000594
QMC,43,168,9,19,12,0.641852487135506,0.6904838192886895,31.624236338999253
QMC,44,128,18,9,3,0.6718388907230108,0.6904838192886895,32.38432176899914
QMC,45,98,7,3,3,0.6310160427807486,0.6904838192886895,32.60771738599942
QMC,46,198,22,11,15,0.666006273732871,0.6904838192886895,33.56341297700055
QMC,47,265,16,7,8,0.6646726487205051,0.6904838192886895,34.7744303799991
QMC,48,27,26,17,10,0.6702579170747633,0.6904838192886895,34.97514183900057
QMC,49,37,17,6,1,0.6735496558505408,0.6904838192886895,35.23839685100029
QMC,50,277,26,14,13,0.6707017830852282,0.6904838192886895,36.63386856800025
QMC,51,204,6,9,5,0.596036036036036,0.6904838192886895,37.02477427799931
QMC,52,105,23,19,9,0.673426001635323,0.6904838192886895,37.62680563200047
QMC,53,134,8,12,11,0.6351397997928891,0.6904838192886895,37.954727386999366
QMC,54,175,18,4,7,0.6706329532308709,0.6904838192886895,38.852718869000455
QMC,55,247,11,17,13,0.6537424140256237,0.6904838192886895,39.623215296000126
QMC,56,67,27,7,4,0.6847861048568672,0.6904838192886895,40.10643892400003
QMC,57,75,5,16,8,0.5400307929176289,0.6904838192886895,40.26049224400049
QMC,58,255,21,8,10,0.6697323041550337,0.6904838192886895,41.57500574699952
QMC,59,184,14,12,3,0.6672229639519359,0.6904838192886895,42.39109453399942
QMC,60,143,25,2,14,0.6683022571148185,0.6904838192886895,43.12871130399981
QMC,61,114,13,10,12,0.6548881036513545,0.6904838192886895,43.60547971499909
QMC,62,213,30,18,2,0.6905714743076676,0.6905714743076676,45.23510931400051
QMC,63,286,10,5,9,0.652129817444219,0.6905714743076676,46.11666999499903
QMC,64,45,19,15,5,0.6728140951753664,0.6905714743076676,46.39772360200004
